species,lon,lat,countryCode,year,basisOfRecord,individualCount,institutionCode,datasetName,gbifID
Pentacalia chaquiroensis,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061289472
Weinmannia pubescens,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061294413
Viburnum undulatum,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061306656
Bejaria resinosa,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061319612
Galium hypocarpium,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061340409
Piper aduncum,-77.712222,-6.990278,PER,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061675866
Munnozia senecionidis,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061694161
Niphogeton glaucescens,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061722332
Symplocos theiformis,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061722333
Paepalanthus ensifolius,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061753994
Miconia myrtillifolia,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061768285
Valeriana pilosa,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061780095
Maytenus parvifolia,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061787787
Dendrophthora clavata,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061846070
Morella parvifolia,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061894110
Muehlenbeckia tamnifolia,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061895166
Espeletia occidentalis,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061912139
Miconia tinifolia,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061942134
Epidendrum arachnoglossum,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061959861
Miconia mutisiana,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061959994
Quercus humboldtii,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061969052
Vaccinium corymbodendron,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061988619
Racinaea tetrantha,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061994861
Gaylussacia buxifolia,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062004038
Gaultheria strigosa,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062004756
Drimys granadensis,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062004825
Elleanthus maculatus,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062032148
Cortaderia nitida,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062072655
Bucquetia glutinosa,-75.645278,6.621945,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062192295
Adelonema wendlandii,-74.911667,5.503333,COL,2012,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268860333
Passiflora auriculata,-75.368333,-10.134444,PER,2012,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061122122
Philodendron quinquenervium,-59.661111,3.258333,GUY,2011,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061795296
Philodendron quinquenervium,-58.214806,6.496806,GUY,2011,PRESERVED_SPECIMEN,10,HUA,Tropicos,4061866309
Psammisia pinnata,-76.263889,6.526389,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061926891
NA,-75.506667,6.578333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268819973
Anthurium greigi,-75.506667,6.578333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268828180
NA,-75.468056,7.085556,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268828237
NA,-55.828861,4.841944,SUR,2011,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061117837
Stenospermation longispadix,-75.468056,7.085556,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061222130
NA,-55.182611,4.953861,SUR,2011,PRESERVED_SPECIMEN,11,HUA,Tropicos,4061682957
NA,-55.379167,4.3695,SUR,2011,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061818478
NA,-56.558361,4.963833,SUR,2011,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061818494
NA,-56.900861,4.862611,SUR,2011,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061825196
NA,-55.166667,4.181945,SUR,2011,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061866621
NA,-56.834444,4.843833,SUR,2011,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061866646
Anthurium yarumalense,-75.506667,6.578333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062033931
Anthurium bogotense,-75.500278,6.218611,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268817174
NA,-75.5025,6.219722,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268989485
Dieffenbachia parlatorei,-75.031111,6.1625,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806569334
Anthurium bricenoense,-75.341111,6.785,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814155
NA,-75.312778,6.805,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814323
Philodendron exile,-74.85,5.871667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268819759
Philodendron genevieveanum,-74.85,5.871667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268820282
Philodendron sagittifolium,-75.312778,6.805,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268827789
NA,-75.341111,6.785,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268828184
Anthurium greigi,-75.341111,6.785,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268828732
NA,-75.499722,6.217222,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268988421
Anthurium angosturense,-75.341111,6.785,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806576333
Anthurium caucanum,-75.312778,6.805,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061261840
Anthurium greigi,-75.312778,6.805,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061739088
Anthurium nymphaeifolium,-75.312778,6.805,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061841999
Stenospermation archeri,-75.341111,6.785,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061993834
Juncus bufonius,-75.522833,6.274361,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806589622
Piper casapiense,-77.654528,-6.992194,PER,2011,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061087182
Piper andreanum,-77.73525,-6.977778,PER,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061134492
NA,-77.654528,-6.992194,PER,2011,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061639490
Piper lineatum,-77.654528,-6.992194,PER,2011,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061839446
NA,-75.653889,2.333333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822143
Symbolanthus pterocalyx,-75.646667,6.331667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2533921661
Burmeistera montipomum,-75.653833,6.333333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806579607
Berberis grandiflora,-75.653833,6.333333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806588624
Berberis psilopoda,-75.646806,6.333167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806598629
Guzmania multiflora,-75.646667,6.331667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806612613
Espeletia occidentalis,-75.646806,6.333167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2813818365
Epidendrum fimbriatum,-75.653889,2.333333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2831149313
Lepanthes tibouchinicola,-75.653889,2.333333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2849802303
Philodendron tuerckheimii,-75.680278,6.3425,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814010
NA,-75.607778,6.018333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268821107
Anthurium bogotense,-75.483056,6.258056,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268818755
Anthurium bogotense,-75.519167,6.270556,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268820367
Anthurium oxybelium,-75.316667,6.766667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268821812
Anthurium greigi,-75.3,6.733333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822002
Philodendron sagittifolium,-75.3,6.733333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822027
Anthurium greigi,-75.316667,6.766667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822213
Stenospermation longispadix,-75.316667,6.766667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822405
Anthurium cupulispathum,-75.679722,6.340556,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822675
NA,-75.291389,6.760278,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822779
Anthurium caucanum,-75.316667,6.766667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268822983
Philodendron longirrhizum,-75.291389,6.760278,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268823174
Hesperomeles ferruginea,-75.6884,6.2768,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2570068903
Cybianthus laurifolius,-75.689639,6.276194,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806569607
Chlorospatha betancurii,-75.316667,6.766667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806577334
Rubus compactus,-75.688472,6.276861,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806587302
Anthurium angosturense,-75.291389,6.810278,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806595333
Brunellia boqueronensis,-75.689639,6.276194,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806605620
Pleurothallis cardiothallis,-75.689639,6.276194,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2824349307
Oncidium cultratum,-75.689639,6.276194,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2855862310
Miconia mutisiana,-75.689639,6.276194,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2884068320
NA,-72.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814067
Anthurium bricenoense,-75.336389,7.088889,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814175
Anthurium bogotense,-75.65,6.6,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814201
Anthurium cupulispathum,-75.336389,7.088889,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814515
NA,-75.336389,7.088889,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814621
Anthurium greigi,-75.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268814682
Anthurium rotundistigmatum,-75.336389,7.088889,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268815288
Anthurium rotundistigmatum,-75.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268815884
NA,-75.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268816080
Anthurium cupulispathum,-75.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268817272
Anthurium microspadix,-75.336389,7.088889,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268827560
Warszewiczia peltata,-73.266667,4.766667,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268989048
Siphocampylus retrorsus,-75.65,6.6,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806578613
Anthurium oxybelium,-75.65,6.6,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061353998
Anthurium nigrescens,-75.65,6.6,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061370361
Anthurium obtusatum,-75.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062032215
Stenospermation weberbaueri,-75.465556,7.079167,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062072737
Desfontainia splendens,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,1258090188
Cortaderia nitida,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,1258090198
Freziera verrucosa,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,1258090215
Hypericum costaricense,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,1258090218
Andea sericea,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,1258090226
Symplocos theiformis,-75.6625,6.360556,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,2806565601
Dendrophthora elegantissima,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061147764
Puya ochroleuca,-75.25,5.73,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061147765
Disterigma alaternoides,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061178863
Passiflora edulis,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061190718
Gaultheria erecta,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061195500
Muntingia calabura,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061219335
Miconia rhodantha,-75.253889,5.725833,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061221889
Miconia gleasoniana,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061232193
Maytenus verticillata,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061232718
Ipomoea pes-caprae,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061254473
Pithecellobium lanceolatum,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061254474
Varronia curassavica,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061258249
Malachra alceifolia,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061258251
Espeletia restricta,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061261768
NA,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061266646
Croton punctatus,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061266647
Lycianthes scandens,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061311043
Myrteola nummularia,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061708920
Brachyotum strigosum,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061723022
Bomarea setacea,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061726825
Monnina aestuans,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061787741
Cardiospermum halicacabum,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061798505
Conocarpus erectus,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061801706
Tara spinosa,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061801707
Rhizophora mangle,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061877601
Crotalaria retusa,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061877602
Sesuvium portulacastrum,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061877603
Dalbergia ecastaphyllum,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061877604
Bejaria aestuans,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061910863
Guzmania kraenzliniana,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061910865
Paepalanthus ensifolius,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061912907
Cybianthus marginatus,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061924965
Miconia puracencis,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061924966
Harperocallis sessiliflora,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061966562
Symplocos rigidissima,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061969168
Lecythis minor,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061988598
Sapium glandulosum,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061988599
Coccoloba uvifera,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061988600
Tarenaya parviflora,-76.444167,8.843333,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061988601
Struthanthus orbicularis,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061988602
Cissus verticillata,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061994844
Citharexylum caudatum,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061994845
Rauvolfia tetraphylla,-76.552778,8.7575,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062034404
Sciodaphyllum ramosissimum,-75.249444,5.726111,COL,2011,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062174249
Elaphoglossum giraldoi,-75.184167,7.9475,COL,2010,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268909937
Piper semimetrale,-68.443611,-15.07925,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061056066
Piper semimetrale,-68.890583,-15.124389,BOL,2010,PRESERVED_SPECIMEN,2,HUA,Tropicos,4061056101
Piper trigoniastrifolium,-68.443611,-15.07925,BOL,2010,PRESERVED_SPECIMEN,8,HUA,Tropicos,4061062103
Piper ferreyrae,-68.896778,-15.131167,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061086831
Piper trichogynum,-68.485194,-15.086361,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061086841
Piper rusbyi,-68.445333,-15.038528,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061088953
Piper umbellatum,-68.515528,-15.154194,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061094510
Piper lanceolatum,-68.877056,-15.134805,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061117377
Piper pilirameum,-68.493361,-15.091194,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061118977
Piper crassinervium,-68.493055,-15.092389,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061119047
NA,-68.350141,-15.461641,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061600411
Piper crassinervium,-68.487222,-15.048139,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061601030
Piper trichogynum,-68.443611,-15.07925,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061803061
NA,-68.443611,-15.07925,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061803065
Piper percostatum,-68.354824,-15.467488,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061824308
Piper pseudoarboreum,-68.445333,-15.038528,BOL,2010,PRESERVED_SPECIMEN,8,HUA,Tropicos,4061824869
Piper villosissimum,-68.880944,-15.130861,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061824941
Piper acutifolium,-68.891667,-15.131667,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4062125605
Piper oxyphyllum,-68.488167,-15.085639,BOL,2010,PRESERVED_SPECIMEN,2,HUA,Tropicos,4062125722
NA,-63.860278,-18.866944,BOL,2010,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061046352
Piper villosissimum,-68.879722,-15.136389,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061047268
Piper elongatum,-68.896667,-15.131111,BOL,2010,PRESERVED_SPECIMEN,8,HUA,Tropicos,4061071778
NA,-68.355333,-15.464775,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061072038
Piper callosum,-63.829167,-18.795833,BOL,2010,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061084888
Bomarea brevis,-68.922417,-15.108611,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061086953
Piper pilirameum,-68.890194,-15.127917,BOL,2010,PRESERVED_SPECIMEN,11,HUA,Tropicos,4061104011
Bomarea ovata,-68.896667,-15.131111,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061584972
NA,-63.829167,-18.795833,BOL,2010,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061778382
Piper microtrichum,-68.355333,-15.464775,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061850732
Palicourea cuatrecasasii,-74.4825,7.641389,COL,2010,PRESERVED_SPECIMEN,1,HUA,Tropicos,4062047811
Macrolobium brevense,-75.268056,-10.166389,PER,2010,PRESERVED_SPECIMEN,8,HUA,Tropicos,5831608232
NA,-69.014333,-14.78275,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061055540
Peperomia rotundata,-77.716917,-6.817817,PER,2010,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061584552
Piper lanceolatum,-68.712306,-14.669861,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061055837
Piper mapirense,-68.712306,-14.669861,BOL,2010,PRESERVED_SPECIMEN,9,HUA,Tropicos,4061101204
Anthurium coripatense,-68.762944,-15.204056,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061118615
Peperomia rotundata,-77.898983,-6.922283,PER,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061568767
Piper lanceolatum,-68.718486,-14.776328,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061639418
NA,-77.73345,-6.82155,PER,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061763764
Piper microtrichum,-68.712306,-14.669861,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061802818
Piper pilirameum,-68.720614,-14.772539,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061824521
Piper peltatum,-68.712306,-14.669861,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061851010
Piper semimetrale,-68.632611,-14.778667,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061088695
NA,-68.625917,-14.779167,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061101271
Piper lanceolatum,-68.726422,-14.760158,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061104444
Piper lanceolatum,-68.728942,-14.761911,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061118693
Piper jericoense,-68.641444,-14.783805,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061118789
Piper pilirameum,-68.619778,-14.769194,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061600756
NA,-68.635528,-14.779222,BOL,2010,PRESERVED_SPECIMEN,3,HUA,Tropicos,4061612874
Piper hispidum,-68.620333,-14.770333,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061623662
Piper lanceolatum,-68.619167,-14.774167,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061623692
Piper semimetrale,-68.641389,-14.780278,BOL,2010,PRESERVED_SPECIMEN,9,HUA,Tropicos,4061795022
NA,-68.640667,-14.778611,BOL,2010,PRESERVED_SPECIMEN,8,HUA,Tropicos,4061802937
Piper lanceolatum,-68.629806,-14.780361,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061851049
Peperomia peltifolia,-68.622167,-14.777306,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061851072
NA,-68.641389,-14.780278,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061851099
NA,-68.619778,-14.769194,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4062125347
NA,-68.37508,-15.657082,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061072016
Piper psilophyllum,-68.374028,-15.649028,BOL,2010,PRESERVED_SPECIMEN,6,HUA,Tropicos,4061078941
NA,-68.638417,-14.771028,BOL,2010,PRESERVED_SPECIMEN,7,HUA,Tropicos,4061118768
Piper psilophyllum,-68.379083,-15.655649,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061802469
Piper mercens,-68.370426,-15.651344,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061061516
Piper pilirameum,-68.370426,-15.651344,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061088333
Piper mercens,-68.370187,-15.649116,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061088334
Piper mercens,-68.382081,-15.659993,BOL,2010,PRESERVED_SPECIMEN,4,HUA,Tropicos,4061600319
Piper bolivianum,-68.370187,-15.649116,BOL,2010,PRESERVED_SPECIMEN,5,HUA,Tropicos,4061850689
NA,-76.809722,6.3975,COL,2009,PRESERVED_SPECIMEN,1,HUA,Tropicos,2268820141
Bomarea formosissima,-63.923889,-18.665833,BOL,2009,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061054093
NA,-63.565833,-17.115556,BOL,2009,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061152350
NA,-63.650278,-17.2325,BOL,2009,PRESERVED_SPECIMEN,1,HUA,Tropicos,4061670195
Passiflora lyra,-75.106111,6.9775,COL,2009,PRESERVED_SPECIMEN,1,HUA,Tropicos,1257799046
